genome_id,genome_name,antibiotic,phenotype,measurement,measurement_sign,measurement_value,measurement_unit,testing_standard,testing_standard_year,genome_status,genome_quality,contigs,size,gc_content,contig_n50,check_m_completeness,check_m_contamination,genome_quality_flags,strain,isolation_country,collection_year,host_name,isolation_source
573.77822,Klebsiella pneumoniae Kp5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5608660,57.06707,5306437,100,0.1,NA,Kp5,Spain,2022,Homo sapiens,Biological sample
573.77824,Klebsiella pneumoniae 2-C37-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5427330,57.32524,5352434,100,NA,NA,2-C37-1,China,2022,Cat,feces
573.77825,Klebsiella pneumoniae C20-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5427318,57.325314,5352435,100,NA,NA,C20-1,China,2022,Cat,feces
573.77898,Klebsiella pneumoniae CXW216,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5718854,56.945026,5455366,100,NA,NA,CXW216,China,2021,Homo sapiens,secretion
573.77899,Klebsiella pneumoniae W281,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5612770,57.126766,5344038,100,NA,NA,W281,China,2021,Homo sapiens,rectal wipes
573.779,Klebsiella pneumoniae W247,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5478032,57.17535,5170511,100,NA,NA,W247,China,2021,Homo sapiens,secretion
573.77901,Klebsiella pneumoniae W162,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5632869,57.082794,5250391,100,NA,NA,W162,China,2020,Homo sapiens,feces
573.77902,Klebsiella pneumoniae W91,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5491048,57.24186,5267105,100,NA,NA,W91,China,2016,Homo sapiens,Incision secretion
573.77903,Klebsiella pneumoniae W61,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5848321,57.106697,5491322,100,NA,NA,W61,China,2015,Homo sapiens,secretion
573.77904,Klebsiella pneumoniae TY-25,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5280236,57.504173,5280236,100,NA,NA,TY-25,China,2023,Pig,nasal mucosal swab
573.77905,Klebsiella pneumoniae W15,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5783408,57.151424,5489344,100,0.1,NA,W15,China,2015,Homo sapiens,secretion
573.77915,Klebsiella pneumoniae NC9,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5864393,56.997852,5417199,100,NA,NA,NC9,China,2021,NA,sputum
573.77916,Klebsiella pneumoniae NC20,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5921365,56.95756,5480768,100,NA,NA,NC20,China,2021,Homo sapiens,ascites
573.77917,Klebsiella pneumoniae NC31,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5911592,56.968376,5487368,100,NA,NA,NC31,China,2021,Homo sapiens,blood
573.77918,Klebsiella pneumoniae NC75,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5993431,56.893055,5453912,100,NA,NA,NC75,China,2021,Homo sapiens,sputum
573.77919,Klebsiella pneumoniae NC133,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5755768,57.163456,5416169,100,NA,NA,NC133,China,2021,Homo sapiens,ascites
573.7792,Klebsiella pneumoniae NC135,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5741156,57.167774,5416170,100,NA,NA,NC135,China,2021,Homo sapiens,urine
573.77921,Klebsiella pneumoniae CRKP2,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5907816,56.971256,5475903,100,NA,NA,CRKP2,China,2023,Homo sapiens,NA
573.77922,Klebsiella pneumoniae CRKP1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5839893,57.010925,5450409,100,NA,NA,CRKP1,China,2023,Homo sapiens,NA
573.77927,Klebsiella pneumoniae TY-30,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5566664,56.92393,5240886,100,0.1,NA,TY-30,China,2023,Pig,nasal mucosal swab
573.78066,Klebsiella pneumoniae NC34,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5546787,57.238758,5288927,100,NA,NA,NC34,China,2022,Homo sapiens,NA
573.78067,Klebsiella pneumoniae NC3,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5848388,56.724194,5413652,100,0.1,NA,NC3,China,2022,Homo sapiens,NA
573.78084,Klebsiella pneumoniae LAKp235,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5677992,57.08652,5419267,100,0.7,NA,LAKp235,Taiwan,2017,Homo sapiens,liver abscess
573.78117,Klebsiella pneumoniae CRE119,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,6094143,56.650475,5440122,100,0.7,NA,CRE119,Taiwan,2019,Homo sapiens,blood
573.78118,Klebsiella pneumoniae CRE139,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5502270,57.37759,5502270,100,1.1,NA,CRE139,Taiwan,2019,Homo sapiens,blood
573.78119,Klebsiella pneumoniae CRE125,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5711513,57.131516,5395069,100,0.6,NA,CRE125,Taiwan,2019,Homo sapiens,blood
573.7812,Klebsiella pneumoniae CRE167,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5502312,57.377552,5502312,100,1.1,NA,CRE167,Taiwan,2020,Homo sapiens,blood
573.78121,Klebsiella pneumoniae CRE187,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5392690,57.326363,5061434,100,0.4,NA,CRE187,Taiwan,2020,Homo sapiens,blood
573.78122,Klebsiella pneumoniae CRE147,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5986566,56.64406,5380943,100,0.8,NA,CRE147,Taiwan,2014,Homo sapiens,urine
573.78123,Klebsiella pneumoniae CRE163,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5981460,56.65921,5378061,100,0.2,NA,CRE163,Taiwan,2014,Homo sapiens,sputum
573.7819,Klebsiella pneumoniae SIDKP002,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5543447,57.214565,5195077,100,4.3,NA,SIDKP002,Indonesia,2024,NA,lab stock
573.78191,Klebsiella pneumoniae hvKP 366,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5428111,57.307728,5428111,100,NA,NA,hvKP 366,China,2020,Homo sapiens,NA
573.78314,Klebsiella pneumoniae hvKP 287,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5605178,57.11503,5193551,100,0.2,NA,hvKP 287,China,2020,Homo sapiens,NA
573.78315,Klebsiella pneumoniae CRE301,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5356701,57.384556,5050008,100,0.6,NA,CRE301,Taiwan,2016,Homo sapiens,sputum
573.78316,Klebsiella pneumoniae CRE267,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5999175,56.65379,5369152,100,0.3,NA,CRE267,Taiwan,2015,Homo sapiens,urine
573.78318,Klebsiella pneumoniae CRE321,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,6001650,56.640125,5381017,100,0.3,NA,CRE321,Taiwan,2017,Homo sapiens,blood
573.78319,Klebsiella pneumoniae CRE398,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5438019,57.27236,5101506,99.9,0.4,NA,CRE398,Taiwan,2018,Homo sapiens,Bronchial washing
573.7832,Klebsiella pneumoniae CRE376,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5988723,56.64331,5383139,100,0.2,NA,CRE376,Taiwan,2018,Homo sapiens,sputum
573.78321,Klebsiella pneumoniae CRE378,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5680558,57.046158,5215879,100,0.8,NA,CRE378,Taiwan,2018,Homo sapiens,sputum
573.78328,Klebsiella pneumoniae KP3762-1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5701540,57.062706,5408044,100,NA,NA,KP3762-1,China,2021,Homo sapiens,NA
573.78342,Klebsiella pneumoniae OT204,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5732163,57.06368,5401778,100,NA,NA,OT204,China,2019,Hoplobatrachus rugulosus,feces
573.78343,Klebsiella pneumoniae OT202,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5427607,57.20801,5286882,100,0.8,NA,OT202,China,2019,Hoplobatrachus rugulosus,feces
573.78344,Klebsiella pneumoniae OT203,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5484286,57.189087,5301668,100,0.3,NA,OT203,China,2019,Hoplobatrachus rugulosus,feces
573.78345,Klebsiella pneumoniae INFBF11023,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5491323,57.204266,5298201,100,NA,NA,INFBF11023,Malaysia,2019,Homo sapiens,trakea
573.78346,Klebsiella pneumoniae INFBF6273,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5706574,57.08376,5415621,100,0.1,NA,INFBF6273,Malaysia,2019,Homo sapiens,trakea
573.78357,Klebsiella pneumoniae CRE240,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5864854,56.79826,5376702,100,0.3,NA,CRE240,Taiwan,2015,Homo sapiens,sputum
573.78433,Klebsiella pneumoniae 19014,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5808239,56.651146,5304451,100,0.1,NA,19014,China,2022,Homo sapiens,NA
573.78446,Klebsiella pneumoniae KP12,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,6094961,56.674488,5554848,100,NA,NA,KP12,China,2022,Homo sapiens,NA
573.78447,Klebsiella pneumoniae KP39,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5959249,56.53481,5401395,100,0.1,NA,KP39,China,2022,Homo sapiens,NA
573.78448,Klebsiella pneumoniae SY-2-51,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5599240,56.77176,5249269,100,NA,NA,SY-2-51,China,2022,Homo sapiens,NA
573.78482,Klebsiella pneumoniae hvKP 249,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5582525,56.91319,5344954,100,0.2,NA,hvKP 249,China,2020,Homo sapiens,NA
573.78604,Klebsiella pneumoniae CRE524,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5901013,56.799824,5333259,100,0.3,NA,CRE524,Taiwan,2019,Homo sapiens,sputum
573.78605,Klebsiella pneumoniae CRE562,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5989074,56.64203,5383501,100,0.6,NA,CRE562,Taiwan,2020,Homo sapiens,sputum
573.78606,Klebsiella pneumoniae CRE633,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,6037720,56.585285,5386298,100,0.3,NA,CRE633,Taiwan,2020,Homo sapiens,bronchial washing
573.78607,Klebsiella pneumoniae LAKp01,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5664435,57.13126,5434454,100,0.6,NA,LAKp01,Taiwan,2007,Homo sapiens,liver abscess
573.78608,Klebsiella pneumoniae CRE681,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5995233,56.741146,5488960,100,NA,NA,CRE681,Taiwan,2021,Homo sapiens,sputum
573.78609,Klebsiella pneumoniae LAKp06,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5590887,57.183056,5249904,100,0.1,NA,LAKp06,Taiwan,2007,Homo sapiens,liver abscess
573.7861,Klebsiella pneumoniae LA54,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5763254,57.031376,5422266,100,0.3,NA,LA54,Taiwan,2007,Homo sapiens,liver abscess
573.78611,Klebsiella pneumoniae LA60,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5754344,57.021236,5409410,100,0.1,NA,LA60,Taiwan,2007,Homo sapiens,liver abscess
573.78612,Klebsiella pneumoniae LA63,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5524127,57.195625,5308387,100,0.6,NA,LA63,Taiwan,2007,Homo sapiens,liver abscess
573.78613,Klebsiella pneumoniae LA64,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5579233,56.932682,5342786,99.9,0.9,NA,LA64,Taiwan,2007,Homo sapiens,liver abscess
573.78614,Klebsiella pneumoniae INFU7415,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5427620,57.29373,4615818,99.9,1.3,NA,INFU7415,Malaysia,2019,Homo sapiens,urine
573.78615,Klebsiella pneumoniae INFSP3504,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5569655,57.232487,5253152,100,NA,NA,INFSP3504,Malaysia,2019,Homo sapiens,sputum
573.78616,Klebsiella pneumoniae LA79,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5786537,57.003765,5444879,99.9,0.4,NA,LA79,Taiwan,2007,Homo sapiens,liver abscess
573.78617,Klebsiella pneumoniae LA68,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5544409,57.280678,5330245,100,0.4,NA,LA68,Taiwan,2007,Homo sapiens,liver abscess
573.78618,Klebsiella pneumoniae LA111,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5533786,57.195454,5309945,99.9,1,NA,LA111,Taiwan,2007,Homo sapiens,liver abscess
573.78619,Klebsiella pneumoniae LA96,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5542303,57.298546,5355044,100,1,NA,LA96,Taiwan,2007,Homo sapiens,liver abscess
573.7862,Klebsiella pneumoniae LA88,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5495756,57.36521,5284067,100,0.6,NA,LA88,Taiwan,2007,Homo sapiens,liver abscess
573.78621,Klebsiella pneumoniae UHD-2018,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5563835,57.31207,5316656,100,0.1,NA,UHD-2018,United Kingdom,2018,Homo sapiens,midstream urine specimen
573.78639,Klebsiella pneumoniae PL1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5426054,57.347843,5245488,100,NA,NA,PL1,Italy,2023,Homo sapiens,blood
573.7864,Klebsiella pneumoniae PL2,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5555307,57.235397,5234805,100,NA,NA,PL2,Italy,2023,Homo sapiens,blood
573.78641,Klebsiella pneumoniae PL3,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5632879,57.184277,5243678,100,NA,NA,PL3,Italy,2023,Homo sapiens,blood
573.78696,Klebsiella pneumoniae KPN1009,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5907452,56.97194,5479681,100,NA,NA,KPN1009,China,2023,Homo sapiens,NA
573.78703,Klebsiella pneumoniae 7824,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5950642,56.937958,5504427,100,NA,NA,7824,China,2023,Homo sapiens,NA
573.78704,Klebsiella pneumoniae 9589,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5899266,56.986107,5459370,100,NA,NA,9589,China,2023,Homo sapiens,NA
573.78759,Klebsiella pneumoniae Kpn4527,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5331508,57.415596,5190271,100,NA,NA,Kpn4527,Norway,2019,Sus scrofa domesticus,Caecal
573.7876,Klebsiella pneumoniae Kpn44,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5545414,57.083275,5241878,100,0.1,NA,Kpn44,Norway,2019,Sus scrofa domesticus,Caecal
573.78761,Klebsiella pneumoniae Kpn629,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5368913,57.30292,5258435,100,NA,NA,Kpn629,Norway,2019,Sus scrofa domesticus,Caecal
573.78762,Klebsiella pneumoniae Kpn5529,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5382252,57.300346,5190342,100,0.1,NA,Kpn5529,Norway,2019,Sus scrofa domesticus,Caecal
573.78763,Klebsiella pneumoniae Kpn5459,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5333331,57.30162,5215663,100,0.1,NA,Kpn5459,Norway,2019,Sus scrofa domesticus,Caecal
573.78764,Klebsiella pneumoniae Kpn60,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5421685,57.434044,5377605,100,0.1,NA,Kpn60,Norway,2019,Sus scrofa domesticus,Caecal
573.78765,Klebsiella pneumoniae Kpn148,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5385458,57.473366,5250843,100,0.2,NA,Kpn148,Norway,2019,Sus scrofa domesticus,Caecal
573.78766,Klebsiella pneumoniae Kpn727,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5618962,56.938507,5269972,100,0.1,NA,Kpn727,Norway,2019,Sus scrofa domesticus,Caecal
573.78767,Klebsiella pneumoniae Kpn3403,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5581356,56.96116,5261907,100,0.1,NA,Kpn3403,Norway,2019,Sus scrofa domesticus,Caecal
573.78768,Klebsiella pneumoniae Kpn116,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5350119,57.509842,5199032,100,0.1,NA,Kpn116,Norway,2019,Sus scrofa domesticus,Caecal
573.78769,Klebsiella pneumoniae Kpn301,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5473896,57.234684,5318074,100,0.1,NA,Kpn301,Norway,2019,Sus scrofa domesticus,Caecal
573.7877,Klebsiella pneumoniae Kpn866,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5540302,57.103962,5348407,100,0.1,NA,Kpn866,Norway,2019,Sus scrofa domesticus,Caecal
573.78771,Klebsiella pneumoniae Kpn37,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5438707,57.235313,5304093,100,0.1,NA,Kpn37,Norway,2019,Sus scrofa domesticus,Caecal
573.78772,Klebsiella pneumoniae Kpn788,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5448505,57.265175,5201600,100,0.1,NA,Kpn788,Norway,2019,Sus scrofa domesticus,Caecal
573.78773,Klebsiella pneumoniae Kpn1537,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5260600,57.440216,5148545,100,NA,NA,Kpn1537,Norway,2019,Sus scrofa domesticus,Caecal
573.78774,Klebsiella pneumoniae Kpn4717,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5699850,56.75302,5172574,100,0.3,NA,Kpn4717,Norway,2019,Sus scrofa domesticus,Caecal
573.78775,Klebsiella pneumoniae Kpn289,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5423540,57.33748,5423540,100,NA,NA,Kpn289,Norway,2019,Sus scrofa domesticus,Caecal
573.78776,Klebsiella pneumoniae Kpn113,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5616958,57.07707,5378252,100,0.1,NA,Kpn113,Norway,2019,Sus scrofa domesticus,Caecal
573.78777,Klebsiella pneumoniae Kpn2411,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5586924,57.130096,5420965,100,0.1,NA,Kpn2411,Norway,2019,Sus scrofa domesticus,Caecal
573.78778,Klebsiella pneumoniae Kpn219,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5471593,57.123676,5257891,100,0.1,NA,Kpn219,Norway,2019,Sus scrofa domesticus,Caecal
573.78779,Klebsiella pneumoniae Kpn5841,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5307558,57.48992,5307558,100,0.1,NA,Kpn5841,Norway,2020,NA,Caecal
573.7878,Klebsiella pneumoniae Kpn292,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5228811,57.452927,5228811,100,NA,NA,Kpn292,Norway,2020,NA,Caecal
573.78781,Klebsiella pneumoniae Kpn113,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5599046,57.13952,5378254,100,0.1,NA,Kpn113,Norway,2019,Sus scrofa domesticus,Caecal
573.78782,Klebsiella pneumoniae Kpn168,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5602447,56.928482,5358389,100,0.3,NA,Kpn168,Norway,2019,Sus scrofa domesticus,Caecal
573.78783,Klebsiella pneumoniae Kpn394,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5542103,57.065376,5301068,100,NA,NA,Kpn394,Norway,2020,NA,Caecal
573.78784,Klebsiella pneumoniae Kpn4356,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5392214,57.350395,5216222,100,NA,NA,Kpn4356,Norway,2020,NA,Caecal
573.78785,Klebsiella pneumoniae Kpn5836,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5293701,57.45899,5285398,100,NA,NA,Kpn5836,Norway,2020,NA,Caecal
573.78786,Klebsiella pneumoniae Kpn187,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5473829,57.356102,5269207,100,NA,NA,Kpn187,Norway,2020,NA,Caecal
573.78787,Klebsiella pneumoniae Kpn3175,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5521190,56.937073,5283334,100,NA,NA,Kpn3175,Norway,2020,NA,Caecal
573.78788,Klebsiella pneumoniae Kpn2513,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5351057,57.285877,5351057,100,0.1,NA,Kpn2513,Norway,2020,NA,Caecal
573.78789,Klebsiella pneumoniae Kpn37,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5351251,57.420593,5351251,100,NA,NA,Kpn37,Norway,2020,NA,Caecal
573.7879,Klebsiella pneumoniae Kpn279,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5406955,57.317196,5235890,100,0.2,NA,Kpn279,Norway,2020,NA,Caecal
573.78791,Klebsiella pneumoniae Kpn290,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5105113,57.746048,5105113,100,NA,NA,Kpn290,Norway,2020,NA,Caecal
573.78792,Klebsiella pneumoniae Kpn13,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5262089,57.44572,5202254,100,NA,NA,Kpn13,Norway,2020,NA,Caecal
573.78793,Klebsiella pneumoniae Kpn46,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5402258,57.314034,5402258,100,NA,NA,Kpn46,Norway,2020,NA,Caecal
573.78794,Klebsiella pneumoniae Kpn1999,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5277303,57.545967,5277303,100,0.1,NA,Kpn1999,Norway,2020,NA,Caecal
573.78795,Klebsiella pneumoniae Kpn5827,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5359966,57.29135,5287320,100,NA,NA,Kpn5827,Norway,2020,NA,Caecal
573.78796,Klebsiella pneumoniae Kpn152,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5512026,57.11147,5354829,100,0.1,NA,Kpn152,Norway,2020,NA,Caecal
573.78797,Klebsiella pneumoniae Kpn1241,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5482177,57.07375,5287267,100,NA,NA,Kpn1241,Norway,2020,NA,Caecal
573.78798,Klebsiella pneumoniae Kpn37,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5351084,57.372433,5329169,100,NA,NA,Kpn37,Norway,2020,NA,Caecal
573.78799,Klebsiella pneumoniae Kpn4710,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5511338,57.047108,5308300,100,NA,NA,Kpn4710,Norway,2020,NA,Caecal
573.78801,Klebsiella pneumoniae Kpn3020,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5525431,57.00777,5328021,100,0.1,NA,Kpn3020,Norway,2020,NA,Caecal
573.78802,Klebsiella pneumoniae Kpn49,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5368665,57.379517,5364693,100,NA,NA,Kpn49,Norway,2020,NA,Caecal
573.78803,Klebsiella pneumoniae Kpn2097,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5134070,57.757256,5128607,100,NA,NA,Kpn2097,Norway,2020,NA,Caecal
573.78804,Klebsiella pneumoniae Kpn187,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5190314,57.5906,5190314,100,NA,NA,Kpn187,Norway,2020,NA,Caecal
573.78807,Klebsiella pneumoniae NFYY338KPN,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5576580,57.162598,5317159,100,0.3,NA,NFYY338KPN,China,2023,Homo sapiens,bile
573.78815,Klebsiella pneumoniae HX166,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5792268,56.979908,5346780,100,0.3,NA,HX166,China,2018,Homo sapiens,NA
573.7885,Klebsiella pneumoniae KP_NORM_BLD_112590,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5443784,57.29103,5208626,100,NA,NA,KP_NORM_BLD_112590,Norway,2015,Homo sapiens,blood
573.78865,Klebsiella pneumoniae 2024CK-3593430,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5576157,57.15838,5339448,100,NA,NA,2024CK-3593430,USA,2024,Homo sapiens,NA
573.78866,Klebsiella pneumoniae FAHZZU7605,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,10,5672976,56.98385,5257020,100,0.1,NA,FAHZZU7605,China,2023,Homo sapiens,NA
573.78867,Klebsiella pneumoniae K56649,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,6029882,56.83889,5495886,100,NA,NA,K56649,China,2023,Homo sapiens,blood
573.78868,Klebsiella pneumoniae K22877,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5640449,56.864162,5360944,100,0.1,NA,K22877,China,2023,Homo sapiens,donor organ
573.78869,Klebsiella pneumoniae K60365,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5978992,56.84642,5485549,100,0.1,NA,K60365,China,2023,Homo sapiens,blood
573.78876,Klebsiella pneumoniae P66,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5768352,56.963757,5375470,100,1,NA,P66,China,2017,Homo sapiens,NA
573.78877,Klebsiella pneumoniae P91,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5722999,56.94813,5291994,100,0.8,NA,P91,China,2018,Homo sapiens,NA
