genome_id,genome_name,other_names,ncbi_taxon_id,taxon_lineage_i_ds,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,p_h1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference,genome_quality,completion_date,publication,authors,bio_project_accession,bio_sample_accession,assembly_accession,sra_accession,gen_bank_accessions,sequencing_center,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,size,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,check_m_contamination,check_m_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,state_province,county,city,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_sex,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
1308539.8,Klebsiella pneumoniae subsp. pneumoniae ATCC 43816,NA,1308539,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;1308539,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae ATCC 43816,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,ATCC 43816,NA,NA,NA,MLST.klebsiella.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATCC:43816,NA,NA,Good,2020-12-15T00:00:00Z,NA,NA,PRJNA675363,SAMN16705163,GCA_016071735.1,NA,CP064352,University of Pittsburgh,Complete,PacBio Sequel,443.0x,Flye v. 2.8,NA,NA,1,5362708,57.379967,1,5362708,85,25,NA,5247,95.3,93.61,0.33,99.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Completed genome sequence of Klebsiella pneumoniae strain 43816,2021-01-01T19:48:49Z,2021-01-01T19:48:49Z
1316582.3,Klebsiella pneumoniae ATCC 43816,NA,1316582,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;1316582,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae ATCC 43816,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,45T1-2A,NA,NA,NA,MLST.klebsiella.3604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2015-06-14T00:00:00Z,NA,NA,PRJEB8210,SAMEA3207734,GCF_001373075.1,NA,CDMU00000000,URMITE,Complete,NA,NA,NA,NA,NA,1,5228056,57.91,1,5228056,81,15,NA,5085,99.2,97.9,1.7,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Klebsiella pneumoniae 45T1-2A genome,2016-01-17T17:28:17Z,2016-01-17T17:28:17Z
1328324.3,Klebsiella pneumoniae subsp. pneumoniae KPNIH27,NA,1328324,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;1328324,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae KPNIH27,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPNIH27,NA,NA,NA,MLST.klebsiella.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-05-27T00:00:00Z,-,NA,PRJNA198783,SAMN02713685,GCA_000695935.1,NA,"CP007731.1,CP007734.1,CP007735.1,CP007736.1,CP007732.1,CP007733.1",NISC,Complete,Pacific Biosciences RS II,116x,HGAP v. 2,NA,1,6,6132443,56.7058,1,5241638,86,25,NA,5974,99.3,97.1,1,100,NA,groin,NA,2012,2012,NA,USA,NA,NA,NA,NA,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whole genome sequencing of carbapenem-resistant Klebsiella pneumoniae.,2014-12-08T22:38:18Z,2015-03-16T03:17:09Z
1328325.3,Klebsiella pneumoniae subsp. pneumoniae KPR0928,NA,1328325,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;1328325,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae KPR0928,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPR0928,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-07-02T00:00:00Z,-,NA,PRJNA198784,SAMN02786856,GCA_000717515.1,NA,"CP008831.1,CP008832.1,CP008833.1",NISC,Complete,Pacific Biosciences RS II,170x,HGAP v. 2,NA,1,3,5436785,57.3174,1,5309305,85,25,NA,5237,99.6,98.3,NA,100,NA,sputum,NA,2012,2012,NA,USA,NA,NA,NA,NA,United States,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Whole genome sequencing of carbapenem-resistant Klebsiella pneumoniae.,2014-12-08T22:38:19Z,2015-03-16T03:17:09Z
1380908.3,Klebsiella pneumoniae JM45,NA,1380908,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;1380908,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae JM45,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,JM45,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2013-08-12T00:00:00Z,NA,NA,PRJNA213804,SAMN02603607,GCA_000445405.1,NA,"CP006656.1,CP006657.1,CP006658.1","Microbiology Laboratory, Hangzhou Yuhang Hospital of Traditional Chinese Medicine, Hangzhou, PR China",Complete,454,30X,Newbler v. 2.7,NA,2,3,5603174,57.2405,1,5273813,83,25,NA,5508,99.2,96.7,1.9,99.3,NA,72-year-old male with cerebral infarction after colon carcinoma resection,"isolated another carbapenem-resistant K. pneumoniae strain and then performed bacteriological experiments, PCR and whole-genome sequencing",2010,2010,NA,NA,NA,NA,NA,NA,NA,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,"Infections caused by K. pneumoniae are discovered throughout the world. This organism is a major cause of urinary tract infection and an important source of nosocomial infection. To date, the spread of multidrug-resistant, even pandrug-resistant, K. pneumoniae has developed into a serious clinical threat. Furthermore, carbapenemases production has recently emerged as an important mechanism for carbapenems resistance. Disturbingly, more and more novel carbapenemases and their variants were continuously discovered. In 2011, we also reported a carbapenem-resistant strain of K. pneumoniae which carried a KPC-2 variant4. In 2010, we isolated another carbapenem-resistant K. pneumoniae strain and then performed bacteriological experiments, PCR and whole-genome sequencing. The genomic sequence data provided us the cause of the carbapenem resistance of this strain.K. pneumoniae JM45 was an isolate from the blood of a 72-year-old male with cerebral infarction after colon carcinoma resection hospitalized in the intensive care unit, the Second Affiliated Hospital of ZheJiang University School of Medcine on April 7, 2010. Species identification was carried out by using Vitek Gram-negative identification cards (bioM¿¿¿¿¿rieux, Marcy l¿¿¿¿¿¿¿Etoile, France) and by 16S rDNA and gyrA sequencing for BLAST searches on Genbank. The minimum inhibitory concentrations(MICs) were determined by Etest (AB bioMe¿¿¿¿rieux, Solna, Sweden) with the results interpreted according to Clinical and Laboratory Standards Institute(CLSI) guidelines. For rapid detection of the presence of AmpC-derepressed, extended-spectrum ¿¿¿¿¿-lactamases(ESBL) and metallo-¿¿¿¿¿-lactamases(MBL), a new system (Cica-Beta-Test, Kanto Chemical, Japan) was utilized. The Modified Hodge Test was carried out to detect carbapenemases.We isolated a pandrug-resistant K. pneumoniae strain from the blood of a patient with cerbral infarction after colon carcinoma resection in the intensive care unit. According to Cica-Beta-Test and Modified Hodge Test, it was considered to harbor various kinds of ¿¿¿¿¿-lactamases including carbapenemase. However, we only detected four class A ¿¿¿¿¿-lactamase genes with no carbapenemase genes by PCR unexpectedly. To explain the inconsistency of these results, we subsequently conducted whole-genome sequencing for K. pneumoniae JM45. As a result, we also detected four homologous class A ¿¿¿¿¿-lactamase genes, and in addition, discovered two novel genes encoding metallo-¿¿¿¿¿-lactamase domain protein locating on the chromosome simultaneously. This is the first report of two non-cassette-mediated metallo-¿¿¿¿¿-lactamase domain protein sequences for carbapenem resistance in the same strain. We will carry out further research on these two novel genes by cloning and expression analysis followed by enzyme kinetics analysis.",2014-12-08T22:11:49Z,2015-03-16T03:17:09Z
1392499.4,Klebsiella pneumoniae subsp. pneumoniae 1158,NA,1392499,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;1392499,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae 1158,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,1158,serovar K2,NA,NA,MLST.klebsiella.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2015-01-06T00:00:00Z,-,NA,PRJNA217288,SAMN03097203,GCA_000814805.1,NA,CP006722.1,National Chung Hsing University,Complete,454 GS Junior; Illumina Miseq; Sanger ABI,18X; 213X,CLC genomic workbench v. 5.5,NA,NA,1,5341039,57.23,1,5341039,86,25,NA,4983,99,97.5,0.3,100,NA,NA,NA,2002-04,2002,NA,Taiwan,NA,NA,NA,Asia,Taiwan,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Complete sequencing of a serotype K2 Klebsiella pneumoniae strain in Taiwan.,2015-03-12T13:43:06Z,2015-03-16T03:17:09Z
1392500.3,Klebsiella pneumoniae HK787,NA,1392500,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;1392500,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae HK787,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,HK787,NA,NA,NA,MLST.klebsiella.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2015-01-02T00:00:00Z,-,NA,PRJNA217289,SAMN03274239,GCA_000813205.1,NA,CP006738.1,National Health Research Institutes,Complete,454 GS Junior; ABI3730; Illulmina Miseq,23X (454),Newbler v. 2.7,NA,NA,1,5329385,57.49,1,5329385,86,25,NA,5007,99.3,98.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Complete sequencing of Klebsiella pneumoniae K2 strain HK787,2015-03-12T13:43:07Z,2015-03-16T03:17:09Z
1406314.3,Klebsiella pneumoniae subsp. pneumoniae PittNDM01,NA,1406314,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;1406314,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae PittNDM01,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,PittNDM01,NA,NA,NA,MLST.klebsiella.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-07-24T00:00:00Z,25070096,NA,PRJNA221868,SAMN03081487,GCA_000733255.1,NA,"CP006798.1,CP006800.1,CP006802.1,CP006801.1,CP006799.1",University of Pittsburgh,Complete,PacBio,333,SMRT Pipe v. v2.0.1,NA,1,5,5812304,56.7812,1,5348284,84,25,NA,5452,99.5,98.2,NA,100,NA,urine,NA,NA,NA,NA,USA,NA,NA,NA,NA,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whole genome sequence of a Klebsiella pneumoniae strain co-producing NDM-1 and OXA-232,2014-12-09T00:45:45Z,2015-03-16T03:17:09Z
1420012.3,Klebsiella pneumoniae 30660/NJST258_1,NA,1420012,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;1420012,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae 30660/NJST258_1,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,30660/NJST258_1,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-19T00:00:00Z,24639510,NA,PRJNA226698,SAMN03081502,GCA_000598005.1,NA,"CP006923.1,CP006924.1,CP006927.1,CP006928.1,CP006925.1,CP006926.1",Igenbio Inc,Complete,NA,NA,NA,NA,5,6,5540936,57.146,1,5263229,77,25,NA,5385,99.3,97.9,0.1,96.9,NA,urinary tract infection,NA,2010,2010,NA,USA,NA,NA,NA,NA,United States,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Towards an understanding of the success of the pandemic ST258 carbapenem-resistant Klebsiella pneumoniae strain,2014-12-08T22:11:48Z,2015-03-16T03:17:09Z
1420013.3,Klebsiella pneumoniae 30684/NJST258_2,NA,1420013,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;1420013,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae 30684/NJST258_2,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,30684/NJST258_2,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2014-03-19T00:00:00Z,24639510,NA,PRJNA226699,SAMN03081501,GCA_000597905.1,NA,"CP006918.1,CP006919.1,CP006921.1,CP006922.1",Igenbio Inc,Complete,NA,NA,NA,NA,3,4,5417216,57.4316,1,5293301,86,25,NA,5233,99.5,97.9,0.4,100,NA,urinary tract infection,NA,2010,2010,NA,USA,NA,NA,NA,NA,United States,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Towards an understanding of the success of the pandemic ST258 carbapenem-resistant Klebsiella pneumoniae strain,2014-12-08T22:11:48Z,2015-03-16T03:17:09Z
272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,NA,272620,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;272620,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae MGH 78578,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,MGH 78578,NA,NA,NA,MLST.klebsiella.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2007-07-05T00:00:00Z,NA,NA,PRJNA31,SAMN02603941,GCA_000016305.1,NA,"CP000647,CP000649,CP000650,CP000651,CP000652,CP000648",Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine,Complete,NA,NA,NA,NA,5,6,5694894,57.1,1,5315120,86,16,NA,5269,99.8,99.3,NA,100,NA,patient,isolated from a patient in 1994,1994,1994,NA,NA,NA,NA,NA,NA,NA,NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,Klebsiella pneumoniae  subsp. pneumoniae strain MGH 78578. This strain was isolated from a patient in 1994.,2014-12-08T22:11:51Z,2015-03-16T03:17:09Z
39831.29,Klebsiella pneumoniae subsp. rhinoscleromatis KP4831,NA,39831,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;39831,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. rhinoscleromatis,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KP4831,NA,NA,NA,MLST.klebsiella.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2022-04-03T00:00:00Z,NA,NA,PRJNA819173,SAMN26900494,GCA_022809675.1,NA,"CP094451,CP094452,CP094453,CP094454",NA,Complete,Illumina HiSeq; PacBio,377.02x,HGAP v. 4; FALCON v. 0.3,NA,3,4,6023598,57.011524,1,5665737,85,25,NA,6135,99.7,98.4,0.1,100,NA,hospital,NA,2022,2022,NA,China,NA,NA,NA,Asia,China:Zhuhai,NA,Homo sapiens,Human,NA,NA,infection,Human,NA,NA,NA,collected_by:Jie Wei,NA,2022-04-26T16:10:58Z,2022-04-26T16:10:58Z
484021.57,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044,NA,484021,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407;484021,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae;Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,NTUH-K2044,NA,NA,NA,MLST.klebsiella.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2011-03-01T00:00:00Z,19447910,NA,PRJDA21069,SAMD00060934,GCF_000009885.1,NA,"AP006725,AP006726",National Health Research Institutes,Complete,NA,NA,NA,NA,NA,2,5472672,57.37,1,5248520,86,25,NA,5386,99.5,97.7,0.7,100,NA,liver abscess,isolated from a liver abscess and will be used for comparative analysis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Klebsiella pneumoniae NTUH-K2044. This strain was isolated from a liver abscess and will be used for comparative analysis.,2016-01-17T15:28:07Z,2016-01-17T15:28:07Z
573.12457,Klebsiella pneumoniae strain BK13043,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,BK13043,NA,NA,NA,MLST.klebsiella.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2017-05-23T00:00:00Z,NA,NA,PRJNA376414,SAMN06701573,GCA_002156725.1,NA,"CP020837,CP020838,CP020839,CP020840",Houston Methodist Hospital,Complete,PacBio,121x,HGAP v. v2,NA,3,4,5896654,56.99,1,5594550,88,9,NA,6053,99.6,97.9,0.3,100,NA,NA,NA,2004,2004,NA,USA,New York,NA,NA,North America,"USA: New York, New York City",NA,"Human, Homo sapiens",Human,NA,NA,NA,Human,NA,NA,NA,NA,"A collection of 1,777 clinical K. pneumoniae isolates from Houston, Texas.",2017-07-21T20:25:15Z,2017-07-21T20:25:15Z
573.12458,Klebsiella pneumoniae strain KPN1482,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPN1482,NA,NA,NA,MLST.klebsiella.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:ST37; Capsule locus KL105,NA,NA,NA,Good,2017-05-23T00:00:00Z,NA,NA,PRJNA376414,SAMN06438459,GCA_002156745.1,NA,"CP020841,CP020842,CP020843,CP020844,CP020846,CP020845",Houston Methodist Hospital,Complete,PacBio,201x,HGAP v. v2,NA,5,6,5965284,56.71,1,5591645,88,9,NA,6244,99.9,98.7,0.3,100,NA,respiratory,NA,2014-06-11,2014,NA,USA,Texas,NA,NA,North America,USA: Houston,NA,"Human, Homo sapiens",Human,NA,NA,Klebsiella Infections,Human,NA,NA,host_description:HMH:KPN:1482,collected_by:Houston Methodist Hospital,"A collection of 1,777 clinical K. pneumoniae isolates from Houston, Texas.",2017-07-21T20:26:37Z,2017-07-21T20:26:37Z
573.12459,Klebsiella pneumoniae strain KPN1481,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPN1481,NA,NA,NA,MLST.klebsiella.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:ST906; Capsule locus KL10,NA,NA,NA,Good,2017-05-23T00:00:00Z,NA,NA,PRJNA376414,SAMN06438458,GCA_002156765.1,NA,"CP020847,CP020848,CP020851,CP020852,CP020850,CP020849",Houston Methodist Hospital,Complete,PacBio,95x,HGAP v. v2,NA,5,6,6106127,56.73,1,5554150,87,8,NA,6291,99.9,96.7,2.4,98.3,NA,urine,NA,2014-06-10,2014,NA,USA,Texas,NA,NA,North America,USA: Houston,NA,"Human, Homo sapiens",Human,NA,NA,Klebsiella Infections,Human,NA,NA,host_description:HMH:KPN:1481,collected_by:Houston Methodist Hospital,"A collection of 1,777 clinical K. pneumoniae isolates from Houston, Texas.",2017-07-21T20:29:58Z,2017-07-21T20:29:58Z
573.1246,Klebsiella pneumoniae strain KPN528,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,KPN528,NA,NA,NA,MLST.klebsiella.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,genotype:ST14; Capsule locus KL2,NA,NA,NA,Good,2017-05-23T00:00:00Z,NA,NA,PRJNA376414,SAMN06437491,GCA_002156785.1,NA,"CP020853,CP020854,CP020855,CP020856",Houston Methodist Hospital,Complete,PacBio,232x,HGAP v. v2,NA,3,4,5973075,56.7,1,5383018,85,9,NA,6186,99.7,97.1,2,100,NA,respiratory,NA,2012-12-02,2012,NA,USA,Texas,NA,NA,North America,USA: Houston,NA,"Human, Homo sapiens",Human,NA,NA,Klebsiella Infections,Human,NA,NA,host_description:HMH:KPN:528,collected_by:Houston Methodist Hospital,"A collection of 1,777 clinical K. pneumoniae isolates from Houston, Texas.",2017-07-21T20:29:33Z,2017-07-21T20:29:33Z
573.12771,Klebsiella pneumoniae strain AR_0126,NA,573,131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,Complete,AR_0126,NA,NA,NA,MLST.klebsiella.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,2017-06-13T00:00:00Z,NA,NA,PRJNA292902,SAMN04014967,GCA_002192315.1,NA,"CP021740,CP021741,CP021742,CP021743",Centers for Disease Control and Prevention,Complete,PacBio RSII,82x,canu v. 1.3,NA,3,4,5598174,57.26,1,5388754,86,9,NA,5677,99.7,98,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collection of bacterial pathogens that consist of carbapenemase-producing Enterobacteriaceae representing a diversity of species,2017-07-22T17:29:48Z,2017-07-22T17:29:48Z
